2025-07-03 11:10:06,18177.826873624057
2025-07-03 11:10:30,18232.966041801992
2025-07-03 11:10:39,18174.614413624047
2025-07-03 11:11:16,18225.468411801994
2025-07-03 11:11:23,18227.61059180199
2025-07-03 11:11:29,18226.539501802006
2025-07-03 11:11:34,18169.26031362405
2025-07-03 11:11:42,18228.681681802
2025-07-03 11:11:51,18177.826873624057
2025-07-03 11:12:00,18173.543593624054
2025-07-03 11:12:08,18174.614413624047
2025-07-03 11:12:17,18183.180973624025
2025-07-03 11:12:26,18236.179311802
2025-07-03 11:12:32,18178.89769362405
2025-07-03 11:12:41,18177.826873624057
2025-07-03 11:13:03,18176.756053624063
2025-07-03 11:13:46,18176.756053624063
2025-07-03 11:14:09,18168.189493624057
2025-07-03 11:14:20,18224.397321801982
2025-07-03 11:14:29,18168.189493624057
2025-07-03 11:14:36,18169.26031362405
2025-07-03 11:14:42,18169.26031362405
2025-07-03 11:15:00,18167.118673624034
2025-07-03 11:15:09,18227.61059180199
2025-07-03 11:15:17,18168.189493624057
2025-07-03 11:15:24,18162.83539362403
2025-07-03 11:15:32,18219.04187180198
2025-07-03 11:15:37,18212.615331801993
2025-07-03 11:15:41,18155.339653624047
2025-07-03 11:15:47,18213.686421802005
2025-07-03 11:15:52,18156.41047362407
2025-07-03 11:15:58,18213.686421802005
2025-07-03 11:16:04,18214.757511802018
2025-07-03 11:16:09,18161.764573624037
2025-07-03 11:16:16,18160.693753624044
2025-07-03 11:16:22,18159.62293362402
2025-07-03 11:16:27,18162.83539362403
2025-07-03 11:16:32,18220.11296180199
2025-07-03 11:16:51,18168.189493624057
2025-07-03 11:16:59,18172.47277362406
2025-07-03 11:17:06,18177.826873624057
2025-07-03 11:17:12,18178.89769362405
2025-07-03 11:17:17,18178.89769362405
2025-07-03 11:17:23,18236.179311802
2025-07-03 11:17:29,18176.756053624063
2025-07-03 11:17:50,18181.039333624038
2025-07-03 11:18:11,18190.676713624038
2025-07-03 11:18:31,18194.95999362404
2025-07-03 11:18:38,18197.101633624057
2025-07-03 11:18:44,18197.101633624057
2025-07-03 11:18:51,18197.101633624057
2025-07-03 11:18:58,18194.95999362404
2025-07-03 11:19:05,18197.101633624057
2025-07-03 11:19:11,18257.60111180201
2025-07-03 11:19:28,18251.174571801996
2025-07-03 11:19:35,18190.676713624038
2025-07-03 11:19:42,18249.032391802
2025-07-03 11:19:47,18190.676713624038
2025-07-03 11:19:54,18250.103481801983
